                       x                        y                        z
 3.625265e+008  1.279499e+008  0.000000e+000
 3.624462e+008  1.281776e+008  0.000000e+000
 3.623656e+008  1.284054e+008  0.000000e+000
 3.622850e+008  1.286331e+008  0.000000e+000
 3.622042e+008  1.288607e+008  0.000000e+000
 3.621232e+008  1.290883e+008  0.000000e+000
 3.620421e+008  1.293158e+008  0.000000e+000
 3.619609e+008  1.295433e+008  0.000000e+000
 3.618795e+008  1.297707e+008  0.000000e+000
 3.617980e+008  1.299981e+008  0.000000e+000
 3.617163e+008  1.302254e+008  0.000000e+000
 3.616345e+008  1.304527e+008  0.000000e+000
 3.615525e+008  1.306799e+008  0.000000e+000
 3.614704e+008  1.309071e+008  0.000000e+000
 3.613882e+008  1.311342e+008  0.000000e+000
 3.613058e+008  1.313613e+008  0.000000e+000
 3.612233e+008  1.315883e+008  0.000000e+000
