                       x                        y                        z
 3.711231e+008  1.000342e+008  0.000000e+000
 3.710601e+008  1.002673e+008  0.000000e+000
 3.709970e+008  1.005005e+008  0.000000e+000
 3.709337e+008  1.007336e+008  0.000000e+000
 3.708702e+008  1.009666e+008  0.000000e+000
 3.708066e+008  1.011997e+008  0.000000e+000
 3.707429e+008  1.014327e+008  0.000000e+000
 3.706790e+008  1.016656e+008  0.000000e+000
 3.706150e+008  1.018985e+008  0.000000e+000
 3.705508e+008  1.021314e+008  0.000000e+000
 3.704865e+008  1.023642e+008  0.000000e+000
 3.704220e+008  1.025970e+008  0.000000e+000
 3.703574e+008  1.028297e+008  0.000000e+000
 3.702926e+008  1.030624e+008  0.000000e+000
 3.702277e+008  1.032951e+008  0.000000e+000
 3.701626e+008  1.035277e+008  0.000000e+000
 3.700974e+008  1.037603e+008  0.000000e+000
 3.700321e+008  1.039928e+008  0.000000e+000
 3.699666e+008  1.042253e+008  0.000000e+000
 3.699009e+008  1.044578e+008  0.000000e+000
 3.698352e+008  1.046902e+008  0.000000e+000
 3.697692e+008  1.049226e+008  0.000000e+000
 3.697031e+008  1.051549e+008  0.000000e+000
 3.696369e+008  1.053872e+008  0.000000e+000
 3.695705e+008  1.056194e+008  0.000000e+000
 3.695040e+008  1.058516e+008  0.000000e+000
 3.694374e+008  1.060838e+008  0.000000e+000
 3.693706e+008  1.063159e+008  0.000000e+000
 3.693036e+008  1.065480e+008  0.000000e+000
 3.692365e+008  1.067800e+008  0.000000e+000
 3.691693e+008  1.070120e+008  0.000000e+000
 3.691019e+008  1.072440e+008  0.000000e+000
 3.690343e+008  1.074759e+008  0.000000e+000
 3.689666e+008  1.077078e+008  0.000000e+000
 3.688988e+008  1.079396e+008  0.000000e+000
 3.688308e+008  1.081714e+008  0.000000e+000
 3.687627e+008  1.084031e+008  0.000000e+000
 3.686944e+008  1.086348e+008  0.000000e+000
 3.686260e+008  1.088665e+008  0.000000e+000
 3.685575e+008  1.090981e+008  0.000000e+000
 3.684888e+008  1.093297e+008  0.000000e+000
 3.684199e+008  1.095612e+008  0.000000e+000
 3.683509e+008  1.097927e+008  0.000000e+000
 3.682818e+008  1.100241e+008  0.000000e+000
 3.682125e+008  1.102555e+008  0.000000e+000
 3.681431e+008  1.104869e+008  0.000000e+000
 3.680735e+008  1.107182e+008  0.000000e+000
 3.680038e+008  1.109495e+008  0.000000e+000
 3.679339e+008  1.111807e+008  0.000000e+000
 3.678639e+008  1.114119e+008  0.000000e+000
 3.677937e+008  1.116430e+008  0.000000e+000
 3.677234e+008  1.118741e+008  0.000000e+000
 3.676530e+008  1.121051e+008  0.000000e+000
 3.675824e+008  1.123361e+008  0.000000e+000
 3.675117e+008  1.125671e+008  0.000000e+000
 3.674408e+008  1.127980e+008  0.000000e+000
 3.673698e+008  1.130289e+008  0.000000e+000
 3.672986e+008  1.132597e+008  0.000000e+000
 3.672273e+008  1.134905e+008  0.000000e+000
 3.671558e+008  1.137212e+008  0.000000e+000
 3.670842e+008  1.139519e+008  0.000000e+000
 3.670124e+008  1.141825e+008  0.000000e+000
 3.669405e+008  1.144131e+008  0.000000e+000
 3.668685e+008  1.146437e+008  0.000000e+000
 3.667963e+008  1.148742e+008  0.000000e+000
 3.667240e+008  1.151047e+008  0.000000e+000
 3.666515e+008  1.153351e+008  0.000000e+000
 3.665789e+008  1.155655e+008  0.000000e+000
 3.665061e+008  1.157958e+008  0.000000e+000
 3.664332e+008  1.160261e+008  0.000000e+000
 3.663601e+008  1.162563e+008  0.000000e+000
 3.662869e+008  1.164865e+008  0.000000e+000
 3.662136e+008  1.167166e+008  0.000000e+000
 3.661401e+008  1.169467e+008  0.000000e+000
 3.660665e+008  1.171768e+008  0.000000e+000
 3.659927e+008  1.174068e+008  0.000000e+000
 3.659188e+008  1.176368e+008  0.000000e+000
 3.658447e+008  1.178667e+008  0.000000e+000
 3.657705e+008  1.180965e+008  0.000000e+000
 3.656961e+008  1.183264e+008  0.000000e+000
 3.656216e+008  1.185561e+008  0.000000e+000
 3.655470e+008  1.187859e+008  0.000000e+000
 3.654722e+008  1.190155e+008  0.000000e+000
 3.653973e+008  1.192452e+008  0.000000e+000
 3.653222e+008  1.194747e+008  0.000000e+000
 3.652470e+008  1.197043e+008  0.000000e+000
 3.651716e+008  1.199338e+008  0.000000e+000
 3.650961e+008  1.201632e+008  0.000000e+000
 3.650204e+008  1.203926e+008  0.000000e+000
 3.649446e+008  1.206220e+008  0.000000e+000
 3.648687e+008  1.208513e+008  0.000000e+000
 3.647926e+008  1.210805e+008  0.000000e+000
 3.647163e+008  1.213097e+008  0.000000e+000
 3.646400e+008  1.215389e+008  0.000000e+000
 3.645635e+008  1.217680e+008  0.000000e+000
 3.644868e+008  1.219970e+008  0.000000e+000
 3.644100e+008  1.222261e+008  0.000000e+000
 3.643330e+008  1.224550e+008  0.000000e+000
 3.642559e+008  1.226839e+008  0.000000e+000
 3.641787e+008  1.229128e+008  0.000000e+000
 3.641013e+008  1.231416e+008  0.000000e+000
 3.640238e+008  1.233704e+008  0.000000e+000
 3.639461e+008  1.235991e+008  0.000000e+000
 3.638683e+008  1.238278e+008  0.000000e+000
 3.637903e+008  1.240564e+008  0.000000e+000
 3.637122e+008  1.242850e+008  0.000000e+000
 3.636340e+008  1.245135e+008  0.000000e+000
 3.635556e+008  1.247420e+008  0.000000e+000
 3.634771e+008  1.249704e+008  0.000000e+000
 3.633984e+008  1.251988e+008  0.000000e+000
 3.633196e+008  1.254271e+008  0.000000e+000
 3.632406e+008  1.256554e+008  0.000000e+000
 3.631615e+008  1.258836e+008  0.000000e+000
 3.630822e+008  1.261118e+008  0.000000e+000
 3.630028e+008  1.263399e+008  0.000000e+000
 3.629233e+008  1.265680e+008  0.000000e+000
 3.628436e+008  1.267961e+008  0.000000e+000
 3.627638e+008  1.270240e+008  0.000000e+000
 3.626838e+008  1.272520e+008  0.000000e+000
 3.626037e+008  1.274798e+008  0.000000e+000
 3.625235e+008  1.277077e+008  0.000000e+000
 3.624431e+008  1.279354e+008  0.000000e+000
 3.623625e+008  1.281632e+008  0.000000e+000
 3.622819e+008  1.283909e+008  0.000000e+000
 3.622010e+008  1.286185e+008  0.000000e+000
 3.621201e+008  1.288461e+008  0.000000e+000
 3.620389e+008  1.290736e+008  0.000000e+000
 3.619577e+008  1.293011e+008  0.000000e+000
 3.618763e+008  1.295285e+008  0.000000e+000
 3.617948e+008  1.297559e+008  0.000000e+000
 3.617131e+008  1.299832e+008  0.000000e+000
 3.616312e+008  1.302104e+008  0.000000e+000
 3.615493e+008  1.304377e+008  0.000000e+000
 3.614672e+008  1.306648e+008  0.000000e+000
 3.613849e+008  1.308919e+008  0.000000e+000
 3.613025e+008  1.311190e+008  0.000000e+000
 3.612200e+008  1.313460e+008  0.000000e+000
 3.611373e+008  1.315730e+008  0.000000e+000
