                       x                        y                        z
 3.795225e+008  0.000000e+000  0.000000e+000
 3.794837e+008  0.000000e+000  0.000000e+000
 3.794448e+008  0.000000e+000  0.000000e+000
 3.794056e+008  0.000000e+000  0.000000e+000
 3.793664e+008  0.000000e+000  0.000000e+000
 3.793270e+008  0.000000e+000  0.000000e+000
 3.792874e+008  0.000000e+000  0.000000e+000
 3.792476e+008  0.000000e+000  0.000000e+000
 3.792077e+008  0.000000e+000  0.000000e+000
 3.791677e+008  0.000000e+000  0.000000e+000
 3.791275e+008  0.000000e+000  0.000000e+000
 3.790871e+008  0.000000e+000  0.000000e+000
 3.790466e+008  0.000000e+000  0.000000e+000
 3.790060e+008  0.000000e+000  0.000000e+000
 3.789651e+008  0.000000e+000  0.000000e+000
 3.789241e+008  0.000000e+000  0.000000e+000
 3.788830e+008  0.000000e+000  0.000000e+000
 3.788417e+008  0.000000e+000  0.000000e+000
 3.788003e+008  0.000000e+000  0.000000e+000
 3.787587e+008  0.000000e+000  0.000000e+000
 3.787169e+008  0.000000e+000  0.000000e+000
 3.786750e+008  0.000000e+000  0.000000e+000
 3.786329e+008  0.000000e+000  0.000000e+000
 3.785907e+008  0.000000e+000  0.000000e+000
 3.785483e+008  0.000000e+000  0.000000e+000
 3.785057e+008  0.000000e+000  0.000000e+000
 3.784630e+008  0.000000e+000  0.000000e+000
 3.784202e+008  0.000000e+000  0.000000e+000
 3.783771e+008  0.000000e+000  0.000000e+000
 3.783340e+008  0.000000e+000  0.000000e+000
 3.782906e+008  0.000000e+000  0.000000e+000
 3.782472e+008  0.000000e+000  0.000000e+000
 3.782035e+008  0.000000e+000  0.000000e+000
 3.781597e+008  0.000000e+000  0.000000e+000
 3.781158e+008  0.000000e+000  0.000000e+000
 3.780716e+008  0.000000e+000  0.000000e+000
 3.780274e+008  0.000000e+000  0.000000e+000
 3.779830e+008  0.000000e+000  0.000000e+000
 3.779384e+008  0.000000e+000  0.000000e+000
 3.778936e+008  0.000000e+000  0.000000e+000
 3.778487e+008  0.000000e+000  0.000000e+000
 3.778037e+008  0.000000e+000  0.000000e+000
 3.777585e+008  0.000000e+000  0.000000e+000
 3.777131e+008  0.000000e+000  0.000000e+000
 3.776676e+008  0.000000e+000  0.000000e+000
 3.776219e+008  0.000000e+000  0.000000e+000
 3.775760e+008  0.000000e+000  0.000000e+000
 3.775300e+008  0.000000e+000  0.000000e+000
 3.774839e+008  0.000000e+000  0.000000e+000
 3.774376e+008  0.000000e+000  0.000000e+000
 3.773911e+008  0.000000e+000  0.000000e+000
 3.773445e+008  0.000000e+000  0.000000e+000
 3.772977e+008  0.000000e+000  0.000000e+000
 3.772508e+008  0.000000e+000  0.000000e+000
 3.772037e+008  0.000000e+000  0.000000e+000
 3.771564e+008  0.000000e+000  0.000000e+000
 3.771090e+008  0.000000e+000  0.000000e+000
 3.770614e+008  0.000000e+000  0.000000e+000
 3.770137e+008  0.000000e+000  0.000000e+000
 3.769658e+008  0.000000e+000  0.000000e+000
 3.769177e+008  0.000000e+000  0.000000e+000
 3.768695e+008  0.000000e+000  0.000000e+000
 3.768212e+008  0.000000e+000  0.000000e+000
 3.767727e+008  0.000000e+000  0.000000e+000
 3.767240e+008  0.000000e+000  0.000000e+000
 3.766751e+008  0.000000e+000  0.000000e+000
 3.766262e+008  0.000000e+000  0.000000e+000
 3.765770e+008  0.000000e+000  0.000000e+000
 3.765277e+008  0.000000e+000  0.000000e+000
 3.764782e+008  0.000000e+000  0.000000e+000
 3.764286e+008  0.000000e+000  0.000000e+000
 3.763788e+008  0.000000e+000  0.000000e+000
 3.763289e+008  0.000000e+000  0.000000e+000
 3.762788e+008  0.000000e+000  0.000000e+000
 3.762285e+008  0.000000e+000  0.000000e+000
 3.761781e+008  0.000000e+000  0.000000e+000
 3.761275e+008  0.000000e+000  0.000000e+000
 3.760768e+008  0.000000e+000  0.000000e+000
 3.760259e+008  0.000000e+000  0.000000e+000
 3.759748e+008  0.000000e+000  0.000000e+000
 3.759236e+008  0.000000e+000  0.000000e+000
 3.758723e+008  0.000000e+000  0.000000e+000
 3.758207e+008  0.000000e+000  0.000000e+000
 3.757690e+008  0.000000e+000  0.000000e+000
 3.757172e+008  0.000000e+000  0.000000e+000
 3.756652e+008  0.000000e+000  0.000000e+000
 3.756130e+008  0.000000e+000  0.000000e+000
 3.755607e+008  0.000000e+000  0.000000e+000
 3.755082e+008  0.000000e+000  0.000000e+000
 3.754556e+008  0.000000e+000  0.000000e+000
 3.754028e+008  0.000000e+000  0.000000e+000
 3.753498e+008  0.000000e+000  0.000000e+000
 3.752967e+008  0.000000e+000  0.000000e+000
 3.752434e+008  0.000000e+000  0.000000e+000
 3.751900e+008  0.000000e+000  0.000000e+000
 3.751364e+008  0.000000e+000  0.000000e+000
 3.750826e+008  0.000000e+000  0.000000e+000
 3.750287e+008  0.000000e+000  0.000000e+000
 3.749747e+008  0.000000e+000  0.000000e+000
 3.749204e+008  0.000000e+000  0.000000e+000
 3.748660e+008  0.000000e+000  0.000000e+000
 3.748115e+008  0.000000e+000  0.000000e+000
 3.747568e+008  0.000000e+000  0.000000e+000
 3.747019e+008  0.000000e+000  0.000000e+000
 3.746469e+008  0.000000e+000  0.000000e+000
 3.745917e+008  0.000000e+000  0.000000e+000
 3.745363e+008  0.000000e+000  0.000000e+000
 3.744808e+008  0.000000e+000  0.000000e+000
 3.744251e+008  0.000000e+000  0.000000e+000
 3.743693e+008  0.000000e+000  0.000000e+000
 3.743133e+008  0.000000e+000  0.000000e+000
 3.742572e+008  0.000000e+000  0.000000e+000
 3.742009e+008  0.000000e+000  0.000000e+000
 3.741444e+008  0.000000e+000  0.000000e+000
 3.740878e+008  0.000000e+000  0.000000e+000
 3.740310e+008  0.000000e+000  0.000000e+000
 3.739740e+008  0.000000e+000  0.000000e+000
 3.739169e+008  0.000000e+000  0.000000e+000
 3.738596e+008  0.000000e+000  0.000000e+000
 3.738022e+008  0.000000e+000  0.000000e+000
 3.737446e+008  0.000000e+000  0.000000e+000
 3.736868e+008  0.000000e+000  0.000000e+000
 3.736289e+008  0.000000e+000  0.000000e+000
 3.735709e+008  0.000000e+000  0.000000e+000
 3.735126e+008  0.000000e+000  0.000000e+000
 3.734542e+008  0.000000e+000  0.000000e+000
 3.733957e+008  0.000000e+000  0.000000e+000
 3.733369e+008  0.000000e+000  0.000000e+000
 3.732781e+008  0.000000e+000  0.000000e+000
 3.732190e+008  0.000000e+000  0.000000e+000
 3.731598e+008  0.000000e+000  0.000000e+000
 3.731005e+008  0.000000e+000  0.000000e+000
 3.730409e+008  0.000000e+000  0.000000e+000
 3.729813e+008  0.000000e+000  0.000000e+000
 3.729214e+008  0.000000e+000  0.000000e+000
 3.728614e+008  0.000000e+000  0.000000e+000
 3.728012e+008  0.000000e+000  0.000000e+000
 3.727409e+008  0.000000e+000  0.000000e+000
 3.726804e+008  0.000000e+000  0.000000e+000
 3.726198e+008  0.000000e+000  0.000000e+000
 3.725590e+008  0.000000e+000  0.000000e+000
 3.724980e+008  0.000000e+000  0.000000e+000
 3.724368e+008  0.000000e+000  0.000000e+000
 3.723755e+008  0.000000e+000  0.000000e+000
 3.723141e+008  0.000000e+000  0.000000e+000
 3.722525e+008  0.000000e+000  0.000000e+000
 3.721907e+008  0.000000e+000  0.000000e+000
 3.721287e+008  0.000000e+000  0.000000e+000
 3.720666e+008  0.000000e+000  0.000000e+000
 3.720044e+008  0.000000e+000  0.000000e+000
 3.719419e+008  0.000000e+000  0.000000e+000
 3.718793e+008  0.000000e+000  0.000000e+000
 3.718166e+008  0.000000e+000  0.000000e+000
 3.717537e+008  0.000000e+000  0.000000e+000
 3.716906e+008  0.000000e+000  0.000000e+000
 3.716273e+008  0.000000e+000  0.000000e+000
 3.715639e+008  0.000000e+000  0.000000e+000
 3.715004e+008  0.000000e+000  0.000000e+000
 3.714366e+008  0.000000e+000  0.000000e+000
 3.713727e+008  0.000000e+000  0.000000e+000
 3.713087e+008  0.000000e+000  0.000000e+000
 3.712445e+008  0.000000e+000  0.000000e+000
 3.711801e+008  0.000000e+000  0.000000e+000
 3.711156e+008  0.000000e+000  0.000000e+000
 3.710508e+008  0.000000e+000  0.000000e+000
 3.709860e+008  0.000000e+000  0.000000e+000
 3.709209e+008  0.000000e+000  0.000000e+000
 3.708558e+008  0.000000e+000  0.000000e+000
 3.707904e+008  0.000000e+000  0.000000e+000
 3.707249e+008  0.000000e+000  0.000000e+000
 3.706592e+008  0.000000e+000  0.000000e+000
 3.705933e+008  0.000000e+000  0.000000e+000
 3.705273e+008  0.000000e+000  0.000000e+000
 3.704612e+008  0.000000e+000  0.000000e+000
 3.703948e+008  0.000000e+000  0.000000e+000
 3.703283e+008  0.000000e+000  0.000000e+000
 3.702617e+008  0.000000e+000  0.000000e+000
 3.701948e+008  0.000000e+000  0.000000e+000
 3.701278e+008  0.000000e+000  0.000000e+000
 3.700607e+008  0.000000e+000  0.000000e+000
 3.699934e+008  0.000000e+000  0.000000e+000
 3.699259e+008  0.000000e+000  0.000000e+000
 3.698582e+008  0.000000e+000  0.000000e+000
 3.697904e+008  0.000000e+000  0.000000e+000
 3.697225e+008  0.000000e+000  0.000000e+000
 3.696543e+008  0.000000e+000  0.000000e+000
 3.695860e+008  0.000000e+000  0.000000e+000
 3.695175e+008  0.000000e+000  0.000000e+000
 3.694489e+008  0.000000e+000  0.000000e+000
 3.693801e+008  0.000000e+000  0.000000e+000
 3.693112e+008  0.000000e+000  0.000000e+000
 3.692420e+008  0.000000e+000  0.000000e+000
 3.691727e+008  0.000000e+000  0.000000e+000
 3.691033e+008  0.000000e+000  0.000000e+000
 3.690337e+008  0.000000e+000  0.000000e+000
 3.689639e+008  0.000000e+000  0.000000e+000
 3.688940e+008  0.000000e+000  0.000000e+000
 3.688238e+008  0.000000e+000  0.000000e+000
 3.687536e+008  0.000000e+000  0.000000e+000
 3.686831e+008  0.000000e+000  0.000000e+000
 3.686125e+008  0.000000e+000  0.000000e+000
 3.685417e+008  0.000000e+000  0.000000e+000
 3.684708e+008  0.000000e+000  0.000000e+000
 3.683997e+008  0.000000e+000  0.000000e+000
 3.683284e+008  0.000000e+000  0.000000e+000
 3.682570e+008  0.000000e+000  0.000000e+000
 3.681854e+008  0.000000e+000  0.000000e+000
 3.681136e+008  0.000000e+000  0.000000e+000
 3.680417e+008  0.000000e+000  0.000000e+000
 3.679696e+008  0.000000e+000  0.000000e+000
 3.678974e+008  0.000000e+000  0.000000e+000
 3.678249e+008  0.000000e+000  0.000000e+000
 3.677524e+008  0.000000e+000  0.000000e+000
 3.676796e+008  0.000000e+000  0.000000e+000
 3.676067e+008  0.000000e+000  0.000000e+000
 3.675336e+008  0.000000e+000  0.000000e+000
 3.674603e+008  0.000000e+000  0.000000e+000
 3.673869e+008  0.000000e+000  0.000000e+000
 3.673133e+008  0.000000e+000  0.000000e+000
 3.672396e+008  0.000000e+000  0.000000e+000
 3.671657e+008  0.000000e+000  0.000000e+000
 3.670916e+008  0.000000e+000  0.000000e+000
 3.670173e+008  0.000000e+000  0.000000e+000
 3.669429e+008  0.000000e+000  0.000000e+000
 3.668683e+008  0.000000e+000  0.000000e+000
 3.667936e+008  0.000000e+000  0.000000e+000
 3.667186e+008  0.000000e+000  0.000000e+000
 3.666436e+008  0.000000e+000  0.000000e+000
 3.665683e+008  0.000000e+000  0.000000e+000
 3.664929e+008  0.000000e+000  0.000000e+000
 3.664173e+008  0.000000e+000  0.000000e+000
 3.663415e+008  0.000000e+000  0.000000e+000
 3.662656e+008  0.000000e+000  0.000000e+000
 3.661895e+008  0.000000e+000  0.000000e+000
 3.661133e+008  0.000000e+000  0.000000e+000
 3.660369e+008  0.000000e+000  0.000000e+000
 3.659603e+008  0.000000e+000  0.000000e+000
 3.658835e+008  0.000000e+000  0.000000e+000
 3.658066e+008  0.000000e+000  0.000000e+000
 3.657295e+008  0.000000e+000  0.000000e+000
 3.656522e+008  0.000000e+000  0.000000e+000
 3.655748e+008  0.000000e+000  0.000000e+000
 3.654972e+008  0.000000e+000  0.000000e+000
 3.654195e+008  0.000000e+000  0.000000e+000
 3.653415e+008  0.000000e+000  0.000000e+000
 3.652634e+008  0.000000e+000  0.000000e+000
 3.651852e+008  0.000000e+000  0.000000e+000
 3.651067e+008  0.000000e+000  0.000000e+000
 3.650281e+008  0.000000e+000  0.000000e+000
 3.649494e+008  0.000000e+000  0.000000e+000
 3.648704e+008  0.000000e+000  0.000000e+000
 3.647913e+008  0.000000e+000  0.000000e+000
 3.647120e+008  0.000000e+000  0.000000e+000
 3.646326e+008  0.000000e+000  0.000000e+000
 3.645530e+008  0.000000e+000  0.000000e+000
 3.644732e+008  0.000000e+000  0.000000e+000
 3.643933e+008  0.000000e+000  0.000000e+000
 3.643131e+008  0.000000e+000  0.000000e+000
 3.642328e+008  0.000000e+000  0.000000e+000
 3.641524e+008  0.000000e+000  0.000000e+000
 3.640718e+008  0.000000e+000  0.000000e+000
 3.639910e+008  0.000000e+000  0.000000e+000
 3.639100e+008  0.000000e+000  0.000000e+000
 3.638289e+008  0.000000e+000  0.000000e+000
 3.637476e+008  0.000000e+000  0.000000e+000
 3.636661e+008  0.000000e+000  0.000000e+000
 3.635844e+008  0.000000e+000  0.000000e+000
 3.635026e+008  0.000000e+000  0.000000e+000
 3.634206e+008  0.000000e+000  0.000000e+000
 3.633385e+008  0.000000e+000  0.000000e+000
 3.632562e+008  0.000000e+000  0.000000e+000
 3.631737e+008  0.000000e+000  0.000000e+000
 3.630910e+008  0.000000e+000  0.000000e+000
 3.630082e+008  0.000000e+000  0.000000e+000
 3.629252e+008  0.000000e+000  0.000000e+000
 3.628420e+008  0.000000e+000  0.000000e+000
 3.627587e+008  0.000000e+000  0.000000e+000
 3.626752e+008  0.000000e+000  0.000000e+000
 3.625915e+008  0.000000e+000  0.000000e+000
 3.625076e+008  0.000000e+000  0.000000e+000
 3.624236e+008  0.000000e+000  0.000000e+000
 3.623394e+008  0.000000e+000  0.000000e+000
 3.622550e+008  0.000000e+000  0.000000e+000
 3.621705e+008  0.000000e+000  0.000000e+000
 3.620858e+008  0.000000e+000  0.000000e+000
 3.620009e+008  0.000000e+000  0.000000e+000
 3.619159e+008  0.000000e+000  0.000000e+000
 3.618306e+008  0.000000e+000  0.000000e+000
 3.617452e+008  0.000000e+000  0.000000e+000
 3.616597e+008  0.000000e+000  0.000000e+000
 3.615739e+008  0.000000e+000  0.000000e+000
 3.614880e+008  0.000000e+000  0.000000e+000
 3.614020e+008  0.000000e+000  0.000000e+000
 3.613157e+008  0.000000e+000  0.000000e+000
 3.612293e+008  0.000000e+000  0.000000e+000
 3.611427e+008  0.000000e+000  0.000000e+000
 3.610559e+008  0.000000e+000  0.000000e+000
 3.609690e+008  0.000000e+000  0.000000e+000
 3.608819e+008  0.000000e+000  0.000000e+000
 3.607946e+008  0.000000e+000  0.000000e+000
 3.607071e+008  0.000000e+000  0.000000e+000
 3.606195e+008  0.000000e+000  0.000000e+000
 3.605317e+008  0.000000e+000  0.000000e+000
 3.604437e+008  0.000000e+000  0.000000e+000
